800	100	10	2000	
       209	   174.736	    36.975	       2	       1
       698	   341.953	   311.614	       4	       3
       422	   144.598	   323.479	       1	       5
       733	   716.771	   607.442	       1	       1
       805	   699.308	   650.831	       4	       4
       821	   688.497	   846.055	       2	       3
       157	   253.396	   927.581	       4	       4
       601	   692.360	   660.458	       2	       1
       848	   227.298	   578.174	       4	       4
       354	   424.649	   398.716	       1	       3
       224	   371.922	   966.612	       1	       2
       533	   355.308	   154.079	       2	       5
       239	    57.655	   895.087	       1	       4
       459	   631.647	   311.013	       4	       2
       615	   707.317	   548.489	       2	       2
       281	   613.589	   682.066	       1	       2
       701	   648.313	   236.470	       3	       1
       864	   169.941	   167.737	       2	       4
       567	   149.447	   508.482	       3	       4
       381	   514.175	   791.864	       1	       3
       457	   875.333	   692.414	       3	       3
       948	   183.953	   118.973	       2	       5
       672	   462.839	   900.742	       3	       3
       119	   428.932	   479.738	       1	       2
       625	   497.289	   946.677	       4	       2
       476	   161.511	   553.434	       1	       5
       178	   342.441	    84.802	       3	       5
       694	   261.880	   202.463	       1	       3
       922	   844.527	   854.238	       2	       3
       283	   800.332	   705.927	       3	       2
       885	   426.639	   894.940	       3	       2
       610	   607.015	   329.146	       1	       2
       240	   145.466	   528.001	       4	       5
       906	   509.613	   650.398	       4	       2
       250	   296.947	   594.291	       2	       5
       363	   859.651	   231.463	       2	       1
        92	   671.598	   426.821	       4	       3
       897	   633.474	   248.111	       3	       3
       977	   124.751	   845.615	       1	       4
       510	   470.588	   986.677	       3	       4
        24	   986.573	    66.571	       2	       1
       686	   948.299	   713.928	       2	       1
        36	   645.086	   330.116	       2	       1
       938	   151.725	   625.435	       4	       1
       907	   639.127	   258.130	       4	       5
       954	   565.662	   651.008	       2	       2
       354	   468.666	   371.147	       3	       3
       511	   428.037	   294.821	       2	       3
        32	   599.270	   911.763	       2	       5
       812	   849.970	   942.499	       1	       4
       872	   751.121	   613.550	       1	       5
       543	   579.361	   214.468	       2	       2
       206	   924.704	   939.419	       1	       5
       973	    64.740	   750.454	       1	       1
       698	   991.347	   751.090	       2	       3
       128	    52.995	   211.721	       4	       5
       156	   199.496	   830.157	       4	       1
       363	   422.753	   240.095	       3	       4
       661	   107.509	   631.621	       2	       3
       661	   623.670	   710.740	       1	       1
       387	    47.993	   742.383	       3	       5
       446	   284.624	   390.265	       4	       1
       854	    61.037	   759.825	       4	       3
       590	   703.519	   902.936	       3	       1
       183	   668.456	   587.420	       2	       1
       202	   378.581	    90.410	       2	       3
        99	   188.194	   128.976	       2	       5
       562	   747.005	   105.263	       4	       1
       785	   340.379	   172.727	       1	       2
       785	   795.301	   126.431	       1	       5
       256	   487.901	   778.301	       2	       3
       299	   525.669	    39.412	       4	       1
       580	    28.491	   241.558	       1	       3
       273	   644.232	   879.066	       3	       4
       172	   350.657	   973.519	       1	       3
       142	   229.205	   605.422	       1	       1
       399	   433.883	   976.238	       2	       1
       967	   382.467	    43.452	       4	       2
       128	   469.789	   948.573	       2	       2
       881	   979.483	   311.296	       3	       2
       188	   364.378	   798.973	       4	       3
       598	   774.410	   810.629	       1	       5
       439	   552.768	   859.999	       1	       3
       264	   889.131	   458.551	       2	       4
       362	   354.953	   930.644	       4	       4
       927	   245.519	   257.893	       3	       5
       124	   911.019	   934.445	       4	       3
       391	    43.534	   619.120	       4	       3
       102	   950.753	   985.445	       3	       3
       337	   556.407	    32.644	       2	       5
       742	   376.363	   725.167	       1	       4
       761	   995.052	   565.554	       3	       2
       675	    58.363	   492.424	       2	       4
       499	   516.706	   259.218	       4	       3
       257	    31.097	   326.831	       4	       3
       875	   571.176	   249.462	       3	       2
        11	   180.469	   219.268	       4	       1
       279	   630.959	   799.661	       2	       3
       126	   980.924	   502.395	       1	       2
        48	   874.903	    83.190	       4	       2
       223	   451.836	   776.984	       2	       2
       421	   708.461	   533.649	       2	       4
       688	   777.469	   739.388	       4	       1
       990	   494.843	   515.394	       3	       3
       171	   528.533	   399.946	       1	       5
       779	   150.784	   986.247	       1	       4
       425	   369.400	    28.243	       3	       4
       255	   142.221	   932.764	       3	       3
       123	   726.894	   930.855	       4	       1
       636	   477.013	   390.919	       4	       5
       304	   448.879	   214.465	       4	       2
        38	   885.998	   619.213	       4	       3
       725	   527.619	   177.972	       2	       3
       636	   409.091	   803.208	       4	       1
       877	   268.892	   253.934	       4	       3
        41	    72.012	   290.806	       1	       4
       189	   418.136	   915.916	       3	       3
        76	    25.753	   902.917	       3	       3
       845	   291.154	   535.381	       3	       4
       938	   503.510	   862.839	       1	       3
       852	   965.933	   352.533	       1	       2
       938	   109.383	   997.884	       4	       1
       783	   673.041	   433.690	       4	       1
        10	   499.932	   294.812	       2	       3
       943	   777.098	    41.574	       2	       1
       376	   143.607	   989.707	       2	       4
       850	    83.203	   464.888	       4	       3
       437	   399.219	   734.585	       1	       5
       374	   796.962	   640.808	       1	       3
       802	   191.676	   723.093	       2	       2
       154	   767.777	    51.111	       2	       5
       391	   290.298	   920.045	       3	       2
       874	   216.891	   926.841	       1	       1
       234	    16.716	   551.995	       2	       5
       307	   398.659	   963.916	       3	       5
       162	   381.081	   280.956	       3	       3
       287	   659.345	   602.147	       1	       4
       933	    70.918	   396.463	       4	       2
        56	   152.604	   628.023	       2	       1
       301	    16.576	   300.632	       4	       5
       328	   113.796	   819.358	       4	       3
        78	   651.789	    69.786	       2	       2
       328	   402.657	    41.878	       1	       1
       903	   321.026	    49.396	       4	       3
       554	   557.912	   150.455	       1	       2
       259	   993.460	   395.350	       4	       3
        55	   834.487	   955.390	       1	       1
       866	   699.623	   110.795	       3	       4
       368	   918.259	   647.553	       1	       1
       381	    39.729	   527.622	       4	       3
       948	    70.333	   353.242	       4	       2
        67	   474.006	   198.199	       2	       5
       675	   349.167	   220.594	       1	       4
       810	   937.252	    43.822	       2	       4
       370	   489.565	   713.164	       1	       1
        43	   539.649	   653.840	       1	       2
       512	   895.260	   443.770	       3	       4
       656	   446.635	   718.939	       1	       1
       203	   877.034	   109.976	       2	       4
       317	   253.582	   938.719	       3	       2
       553	   273.810	   847.627	       4	       2
       401	   328.361	   659.036	       1	       2
       261	   547.564	   378.831	       2	       4
       151	   220.129	   416.567	       4	       5
       137	   671.429	   482.154	       2	       2
       397	   142.793	   935.284	       1	       1
       422	    94.100	   863.593	       3	       5
       665	   870.192	   477.924	       1	       3
       807	   236.869	   554.518	       1	       5
       588	   386.004	   875.404	       1	       3
       761	   571.542	   949.264	       1	       2
        71	   525.802	   639.185	       2	       2
       733	    76.024	   748.520	       3	       4
       106	   874.126	   351.625	       1	       1
       580	   951.136	   918.028	       2	       5
       988	   812.507	   836.752	       1	       2
       754	   283.802	   552.056	       3	       3
       516	   527.847	   867.627	       4	       2
       940	   339.417	   849.872	       2	       5
       808	   554.667	   808.411	       3	       4
       195	   974.403	   130.693	       1	       3
       106	   311.703	   536.003	       1	       1
       955	   668.797	   900.783	       4	       4
       518	   325.967	   770.832	       3	       2
       824	   774.477	   420.713	       3	       5
       349	   325.810	   977.880	       3	       1
       819	   889.827	   250.773	       1	       5
       286	   751.708	   333.610	       2	       1
       514	   762.632	   954.201	       3	       2
        50	   469.479	   808.715	       3	       5
       898	   210.765	   900.340	       3	       3
       520	    41.475	    11.590	       3	       5
       120	   321.829	   379.764	       4	       5
       444	    37.113	   235.522	       4	       5
       512	   693.855	   295.935	       1	       2
       142	   670.350	   737.995	       3	       5
       275	   430.472	   724.085	       4	       1
       134	   767.789	   461.799	       2	       2
       394	   536.008	   365.274	       2	       1
       228	    39.860	   584.692	       3	       4
       415	   134.793	   533.708	       1	       5
       517	   193.416	   550.580	       3	       4
        84	   335.664	   615.477	       1	       5
       159	    52.313	   395.648	       3	       4
       256	   605.117	   771.718	       2	       3
       427	   512.061	   251.203	       2	       4
       897	   617.461	   655.761	       2	       4
       176	   432.356	   960.397	       3	       4
       815	   847.700	     3.555	       2	       2
       565	   454.059	   723.361	       2	       4
       113	    15.404	   108.995	       1	       1
       555	   873.068	   543.787	       3	       5
       105	   656.202	   626.916	       1	       3
       435	   823.003	   242.947	       4	       2
       209	   951.776	   913.844	       2	       4
        79	    50.912	   622.313	       1	       5
       720	   235.072	   231.695	       2	       4
        33	    63.343	   770.132	       2	       3
       736	   421.658	   105.507	       4	       1
       116	   863.829	   555.225	       1	       3
        49	    81.624	    94.956	       2	       4
        41	   473.112	   580.984	       4	       1
       303	   125.543	   252.980	       2	       3
        48	   772.886	   649.467	       2	       1
       194	   841.422	   715.827	       3	       5
       865	    43.291	   524.186	       2	       2
       934	   486.441	   657.521	       1	       3
       430	   239.411	   813.294	       1	       5
       588	   952.474	   807.512	       4	       1
       788	   943.893	   619.682	       3	       5
       478	   613.934	   451.102	       2	       2
       906	   973.487	   407.950	       1	       3
        26	   344.861	   874.748	       4	       5
       808	   897.851	   702.932	       4	       4
       909	   434.595	   184.935	       1	       1
       518	   235.815	   565.732	       4	       1
       984	   940.828	   908.808	       2	       5
       886	   684.218	   150.690	       3	       1
       709	    64.912	   845.518	       4	       4
       575	   870.425	   820.202	       2	       3
       131	   701.380	   499.341	       2	       2
       762	   604.927	    37.584	       1	       4
       253	   732.375	   147.503	       2	       5
       896	   253.439	   922.639	       1	       2
       975	   600.489	    44.155	       2	       2
       827	   814.619	   372.499	       1	       4
       468	    54.114	   619.040	       2	       4
       885	   130.511	   196.948	       4	       5
       696	   842.446	   981.080	       2	       1
       165	   618.346	   155.975	       2	       2
       683	   531.288	   539.679	       4	       2
       850	   248.291	   618.011	       2	       1
       590	   295.079	   230.990	       1	       5
       561	   872.686	   466.309	       3	       1
       938	   421.666	   491.009	       2	       1
       875	    64.430	   766.862	       4	       3
       913	   896.985	   634.281	       1	       3
       555	   203.381	   467.550	       1	       3
       968	   826.228	   666.943	       3	       2
       792	   881.771	   453.377	       2	       3
        87	   486.751	   525.712	       4	       2
       949	   598.465	   658.568	       1	       5
        71	   527.267	   181.195	       3	       3
       863	   624.821	   788.050	       3	       3
       558	   855.042	   602.865	       3	       5
       790	   282.139	   980.333	       1	       4
       516	   883.756	   222.383	       2	       4
       447	   567.690	   466.266	       4	       1
       896	   115.103	   895.642	       4	       3
       292	   227.001	   601.433	       4	       1
       860	   595.982	   725.959	       2	       3
       772	   239.446	   413.670	       2	       2
       905	   131.416	   684.310	       2	       3
       493	   161.848	   946.055	       3	       5
       534	   844.873	   200.186	       1	       4
       755	   602.184	   807.365	       4	       5
       877	   963.567	   969.538	       1	       4
       291	   345.679	    14.569	       3	       1
       751	   595.625	   215.210	       1	       2
       395	   598.985	   117.377	       2	       4
       502	   615.704	   767.424	       1	       5
       691	    59.177	    81.217	       4	       1
       629	   750.317	   998.414	       3	       1
       577	   948.209	   389.612	       4	       4
       577	   534.679	   905.203	       1	       5
       458	   192.556	   188.578	       3	       2
       665	   752.926	   440.872	       3	       3
       486	     7.319	   844.812	       1	       5
       306	   328.256	   595.270	       2	       1
       326	   917.606	   462.158	       4	       5
       592	   588.367	   512.650	       1	       1
       443	   855.190	   573.886	       1	       1
       188	   604.672	   440.319	       1	       2
       682	   822.578	   193.559	       2	       1
       228	   879.484	   113.966	       3	       2
       286	   320.986	   151.228	       4	       5
       318	   122.955	    52.491	       2	       1
       560	   721.303	   558.676	       1	       2
       459	   440.347	   847.721	       1	       2
       730	   126.736	   359.119	       4	       1
       963	   589.824	    75.311	       1	       5
       830	    36.068	   425.724	       2	       1
        99	   200.182	   602.008	       3	       4
       797	   788.301	   425.403	       1	       5
       586	    12.097	   810.721	       1	       4
        52	   303.346	   941.886	       4	       5
       825	    21.376	   869.911	       3	       2
       927	   997.485	   703.999	       4	       1
       107	   582.030	   470.299	       3	       3
        11	   293.376	   682.698	       4	       2
        99	   928.949	    13.418	       4	       4
        48	   507.119	   982.478	       4	       5
       918	   454.692	   172.077	       3	       3
       890	   587.872	   906.260	       4	       2
        28	   264.138	   807.110	       3	       3
       983	   305.288	   800.140	       4	       5
       983	   371.655	   268.936	       4	       2
       482	   244.448	   219.154	       2	       5
       502	   584.547	   428.801	       4	       5
       484	   695.846	   849.371	       3	       3
       477	    71.947	   450.380	       1	       2
       305	   971.083	   935.420	       4	       5
       876	   753.071	   352.679	       3	       3
       137	   806.163	   619.392	       1	       4
       281	   751.640	   980.699	       1	       5
       303	    80.061	   643.463	       1	       5
       496	   481.696	    45.498	       4	       3
       174	   445.673	   463.557	       4	       4
       364	   672.473	   334.751	       1	       5
       137	   448.737	   532.182	       4	       5
       248	   704.313	   284.746	       2	       3
       779	   681.645	   122.261	       3	       2
        42	   697.149	   668.289	       3	       1
       680	   618.601	   681.360	       4	       1
        17	   150.981	   867.139	       4	       5
       122	   760.802	   132.381	       2	       1
        60	   781.046	   798.620	       4	       2
       700	   904.103	   826.769	       4	       4
       170	   233.769	   646.550	       2	       3
       821	   176.679	   204.922	       4	       5
       947	   391.099	   261.421	       1	       4
       719	   320.565	   418.497	       3	       2
        11	   815.477	   541.799	       3	       4
       619	   613.526	   477.438	       3	       2
       384	   760.002	   467.460	       1	       1
       189	   427.665	   839.841	       3	       2
       552	    99.441	   870.102	       3	       5
       604	   115.035	   816.754	       2	       1
       699	   373.407	   877.801	       1	       1
       347	   193.848	   571.009	       1	       3
       988	   820.746	   964.036	       1	       5
       745	   599.636	   606.544	       1	       4
       465	   688.845	   603.948	       3	       2
       775	   491.110	   319.298	       2	       5
       415	    88.174	   681.204	       4	       1
       540	   235.078	    51.966	       4	       3
       696	   461.602	   134.546	       2	       3
       182	   198.592	   130.242	       1	       3
       741	    25.476	   655.201	       3	       4
       147	   729.398	   175.333	       3	       5
       398	   724.917	   341.147	       2	       3
        87	   330.392	    44.312	       3	       4
       521	   843.494	   233.734	       2	       3
       841	   428.442	   964.224	       3	       1
       161	   864.686	   509.139	       2	       5
       105	   657.065	   151.075	       3	       2
       765	   581.036	   523.009	       1	       1
       197	   200.727	   943.509	       1	       4
       751	   529.547	   865.686	       3	       4
       647	   894.432	   392.066	       3	       4
        74	   304.994	   283.868	       1	       4
       988	   870.946	   761.730	       2	       4
       425	   908.745	   240.484	       3	       1
       651	   329.845	   254.232	       1	       5
        94	   683.074	    84.086	       3	       3
       984	   899.221	   864.144	       4	       5
       243	    75.697	   447.899	       1	       4
        78	   878.588	   561.786	       4	       1
        64	   190.839	   736.711	       2	       5
        35	   849.769	   796.489	       1	       3
       477	   667.119	   447.508	       1	       4
       421	   344.339	   184.128	       4	       1
       772	   151.376	   828.733	       4	       2
       578	   635.371	    30.998	       3	       1
       614	   847.788	   946.728	       4	       2
       786	   821.849	   576.978	       1	       2
       961	   628.240	   875.389	       4	       1
