800	300	30	2000	
        47	   816.008	   810.181	       2	       2
       245	    45.812	   112.778	       2	       2
       918	   387.828	   411.084	       2	       2
        82	   458.523	   883.795	       2	       2
       777	   735.732	   956.684	       2	       2
       915	   909.637	   474.168	       2	       2
       725	   277.405	   267.912	       2	       2
       655	   817.768	   837.249	       2	       2
       857	   656.316	   947.571	       2	       2
       970	    11.280	   192.349	       2	       2
       154	   735.354	   105.189	       2	       2
       139	   603.495	    96.268	       2	       2
       982	   680.019	   436.896	       2	       2
       593	   583.960	   109.961	       2	       2
       759	   573.521	   571.274	       2	       2
       518	   361.017	   325.464	       2	       2
       400	   958.700	   104.100	       2	       2
       291	   986.943	   636.677	       2	       2
       188	   387.135	   677.059	       2	       2
       286	   836.180	   589.997	       2	       2
       264	   982.142	   403.023	       2	       2
       367	   585.353	   967.264	       2	       2
       924	   670.932	   201.434	       2	       2
       478	    86.257	   504.989	       2	       2
       917	   991.451	   276.423	       2	       2
       262	   779.500	   828.290	       2	       2
       500	   994.365	   243.538	       2	       2
       678	   653.690	    47.570	       2	       2
       935	    37.428	   141.115	       2	       2
       408	   719.089	    82.199	       2	       2
       572	   688.116	   335.551	       2	       2
       590	   608.813	   421.406	       2	       2
       225	   106.211	   705.305	       2	       2
       993	   280.685	   129.384	       2	       2
       763	   776.215	   780.924	       2	       2
       513	   890.166	   261.559	       2	       2
       488	   510.599	   122.429	       2	       2
       874	   715.708	   980.042	       2	       2
        96	    77.779	   499.203	       2	       2
       151	   615.304	   224.212	       2	       2
       403	   837.804	   282.313	       2	       2
        17	   696.005	   981.992	       2	       2
       329	   555.059	   782.339	       2	       2
       839	   861.190	     6.607	       2	       2
       544	   745.322	     9.273	       2	       2
       323	   264.549	   514.514	       2	       2
       523	   999.769	   397.832	       2	       2
       906	   573.732	   199.675	       2	       2
       326	   639.059	   450.026	       2	       2
       219	   489.700	   116.076	       2	       2
       274	   889.375	   177.306	       2	       2
       738	   874.510	   669.736	       2	       2
       663	   847.790	   689.406	       2	       2
       637	   647.724	   242.512	       2	       2
       441	   585.579	   342.127	       2	       2
       643	   281.583	   809.564	       2	       2
       466	   991.654	   806.592	       2	       2
       552	   799.661	   550.979	       2	       2
        81	   501.636	   290.738	       2	       2
       397	   772.315	   981.390	       2	       2
       464	   124.280	   423.094	       2	       2
       927	   921.018	   700.061	       2	       2
       571	    44.837	   867.988	       2	       2
       323	   228.605	   972.268	       2	       2
       525	   842.486	   199.411	       2	       2
       974	   305.572	   110.286	       2	       2
       802	   484.322	   487.126	       2	       2
       507	   650.054	   562.050	       2	       2
        53	   143.943	     0.589	       2	       2
       598	   305.798	   565.125	       2	       2
        36	   886.920	   133.773	       2	       2
       830	   886.842	   289.887	       2	       2
       346	   515.217	   980.895	       2	       2
       631	   267.088	   887.493	       2	       2
       893	   880.343	   943.091	       2	       2
       307	   497.983	    58.137	       2	       2
       476	   333.439	   599.987	       2	       2
        25	   894.697	    70.685	       2	       2
        74	   204.483	   354.935	       2	       2
       206	   819.605	   722.448	       2	       2
        35	   838.838	    76.527	       2	       2
       377	   522.796	   429.816	       2	       2
       748	   161.938	   379.116	       2	       2
       481	   948.977	   415.930	       2	       2
       913	    59.449	   619.116	       2	       2
       292	   886.499	   642.831	       2	       2
       675	   574.344	   360.942	       2	       2
       626	   378.847	   888.396	       2	       2
        32	   640.905	   264.154	       2	       2
       787	   127.807	    64.193	       2	       2
       717	   406.703	   142.168	       2	       2
       136	   356.410	   275.837	       2	       2
       289	   151.156	   572.087	       2	       2
       391	   856.473	   249.483	       2	       2
       366	   102.008	   183.761	       2	       2
       165	   953.121	   949.072	       2	       2
       943	   166.814	   952.347	       2	       2
       323	   439.404	   107.123	       2	       2
       605	   160.416	   629.883	       2	       2
       176	   879.272	   267.595	       2	       2
       658	   478.450	    75.623	       2	       2
       298	   399.153	   314.096	       2	       2
       428	   275.470	   659.667	       2	       2
       788	    51.641	    86.968	       2	       2
       289	   138.715	   567.401	       2	       2
       665	   778.638	   515.294	       2	       2
       761	   178.053	   283.744	       2	       2
        97	   583.439	   418.412	       2	       2
       803	   928.124	   502.573	       2	       2
       977	   107.664	   552.711	       2	       2
       253	   452.644	   395.849	       2	       2
       358	   155.993	   707.805	       2	       2
       596	   304.211	   871.361	       2	       2
       200	   764.124	   686.625	       2	       2
       312	   626.922	   939.200	       2	       2
       938	   711.095	     8.124	       2	       2
       738	   193.461	   363.740	       2	       2
       161	    68.431	   657.523	       2	       2
       705	   879.656	   453.272	       2	       2
       331	   319.849	   769.096	       2	       2
       379	   604.480	   975.339	       2	       2
       855	   955.210	   338.841	       2	       2
       781	   415.792	   908.509	       2	       2
       906	   195.892	   589.315	       2	       2
       263	   166.028	   489.048	       2	       2
