200	25	3	2000	
        47	   357.270	   569.494	       7
       245	   908.535	   160.971	       7
       918	   623.360	   466.880	       7
        82	    15.821	   345.172	       7
       777	   929.437	   225.040	       7
       915	   690.897	   592.512	       7
       725	   997.323	   312.270	       7
       655	   172.341	   916.306	       7
       857	   137.136	   909.636	       7
       970	   932.595	   257.118	       7
       154	   696.818	   110.891	       7
       139	    66.000	   192.963	       7
       982	   755.463	   499.584	       7
       593	   753.876	   728.586	       7
       759	   923.025	   208.194	       7
       518	   711.525	   248.034	       7
       400	   124.271	   851.672	       7
       291	    19.880	   415.849	       7
       188	    26.211	   616.685	       7
       286	    28.306	   233.666	       7
       264	   246.211	   101.967	       7
       367	   860.028	   515.857	       7
       924	   538.831	   477.141	       7
       478	   552.822	   152.672	       7
       917	   842.031	   621.806	       7
       262	   124.173	   544.010	       7
       500	   279.184	   654.137	       7
       678	   585.759	   144.546	       7
       935	   969.596	   751.528	       7
       408	   561.030	   222.049	       7
       572	    18.647	   519.352	       7
       590	   800.633	   785.296	       7
       225	   232.974	    22.330	       7
       993	   807.105	   324.362	       7
       763	   387.861	   872.922	       7
       513	   863.542	   844.710	       7
       488	   747.122	   538.441	       7
       874	   556.240	   866.608	       7
        96	   136.455	   949.806	       7
       151	    59.918	   826.407	       7
       403	   121.343	   854.115	       7
        17	    44.552	    98.743	       7
       329	   107.494	   651.304	       7
       839	   225.709	   703.517	       7
       544	   712.989	   610.241	       7
       323	   559.717	   799.615	       7
       523	    12.556	    34.571	       7
       906	    71.974	   770.239	       7
       326	   967.276	   731.729	       7
       219	   568.100	   259.698	       7
       274	   203.293	   257.069	       7
       738	   252.326	   632.303	       7
       663	   743.826	   345.297	       7
       637	   195.429	   796.589	       7
       441	   581.359	   446.146	       7
       643	   970.020	   782.749	       7
       466	   846.829	   990.472	       7
       552	   239.848	   300.248	       7
        81	   493.770	   143.006	       7
       397	   619.956	   901.308	       7
       464	   828.981	   541.559	       7
       927	   156.791	   974.740	       7
       571	    18.576	   636.604	       7
       323	    70.022	   993.913	       7
       525	   486.345	   546.071	       7
       974	   606.329	   526.426	       7
       802	   568.851	   135.428	       7
       507	   317.362	   355.705	       7
        53	   988.616	    26.219	       7
       598	   579.745	   160.395	       7
        36	   380.141	   745.637	       7
       830	   550.948	    30.400	       7
       346	   745.334	   366.543	       7
       631	   669.233	   862.346	       7
       893	   264.920	   692.678	       7
       307	    66.335	   690.942	       7
       476	   370.084	   188.637	       7
        25	   629.718	   441.904	       7
        74	   210.174	   581.577	       7
       206	   752.756	   989.752	       7
        35	    66.536	   203.906	       7
       377	   260.315	   247.733	       7
       748	   804.755	   262.173	       7
       481	   193.434	   750.172	       7
       913	   639.461	   456.975	       7
       292	   524.670	    56.929	       7
       675	   924.808	   508.516	       7
       626	   263.297	   211.960	       7
        32	    65.961	   798.604	       7
       787	   735.066	   297.331	       7
       717	   772.178	    27.606	       7
       136	   907.816	   593.432	       7
       289	   931.972	   843.840	       7
       391	    13.952	   381.016	       7
       366	   234.362	   749.858	       7
       165	   616.778	   511.141	       7
       943	   949.016	   540.952	       7
       323	   950.176	   959.434	       7
       605	   556.653	   803.961	       7
       176	   915.606	    32.323	       7
       658	   641.566	   709.387	       7
       298	   390.008	   465.001	       7
       428	   485.991	   947.549	       7
       788	   604.310	   221.433	       7
       289	   549.548	   267.072	       7
       665	   926.181	    81.474	       7
       761	   918.733	   428.619	       7
        97	   394.876	   109.019	       7
       803	   963.263	   633.787	       7
       977	   173.956	   802.963	       7
       253	   126.330	   696.800	       7
       358	   135.079	   766.211	       7
       596	   505.662	   342.454	       7
       200	    21.525	   845.851	       7
       312	   947.970	   428.769	       7
       938	   827.115	   824.010	       7
       738	    15.019	   626.496	       7
       161	   176.196	   143.423	       7
       705	   332.064	    78.387	       7
       331	   130.997	    18.333	       7
       379	   809.491	    66.725	       7
       855	   344.737	   458.584	       7
       781	   940.107	   113.342	       7
       906	   582.014	    27.783	       7
       263	   878.832	   754.861	       7
       471	   844.734	   394.850	       7
       784	   905.392	   746.938	       7
       574	   459.880	   452.405	       7
       479	   546.347	   450.087	       7
       464	   798.604	   478.073	       7
       524	   285.719	   474.004	       7
       598	   490.254	   803.163	       7
       997	   599.110	   402.393	       7
       159	    15.533	   904.686	       7
       725	   593.481	    37.061	       7
       273	   433.676	   773.874	       7
        87	   807.361	   125.641	       7
       722	   315.245	   618.514	       7
        85	   892.889	    10.364	       7
       342	   577.857	   538.627	       7
        53	   184.010	     3.018	       7
       542	   787.929	   951.194	       7
       552	   612.031	   905.402	       7
       558	    53.909	   795.967	       7
       881	   420.194	   915.274	       7
