200	50	5	2000	
        47	   357.270	   569.494	       6
       245	   908.535	   160.971	       6
       918	   623.360	   466.880	       6
        82	    15.821	   345.172	       6
       777	   929.437	   225.040	       6
       915	   690.897	   592.512	       6
       725	   997.323	   312.270	       6
       655	   172.341	   916.306	       6
       857	   137.136	   909.636	       6
       970	   932.595	   257.118	       6
       154	   696.818	   110.891	       6
       139	    66.000	   192.963	       6
       982	   755.463	   499.584	       6
       593	   753.876	   728.586	       6
       759	   923.025	   208.194	       6
       518	   711.525	   248.034	       6
       400	   124.271	   851.672	       6
       291	    19.880	   415.849	       6
       188	    26.211	   616.685	       6
       286	    28.306	   233.666	       6
       264	   246.211	   101.967	       6
       367	   860.028	   515.857	       6
       924	   538.831	   477.141	       6
       478	   552.822	   152.672	       6
       917	   842.031	   621.806	       6
       262	   124.173	   544.010	       6
       500	   279.184	   654.137	       6
       678	   585.759	   144.546	       6
       935	   969.596	   751.528	       6
       408	   561.030	   222.049	       6
       572	    18.647	   519.352	       6
       590	   800.633	   785.296	       6
       225	   232.974	    22.330	       6
       993	   807.105	   324.362	       6
       763	   387.861	   872.922	       6
       513	   863.542	   844.710	       6
       488	   747.122	   538.441	       6
       874	   556.240	   866.608	       6
        96	   136.455	   949.806	       6
       151	    59.918	   826.407	       6
       403	   121.343	   854.115	       6
        17	    44.552	    98.743	       6
       329	   107.494	   651.304	       6
       839	   225.709	   703.517	       6
       544	   712.989	   610.241	       6
       323	   559.717	   799.615	       6
       523	    12.556	    34.571	       6
       906	    71.974	   770.239	       6
       326	   967.276	   731.729	       6
       219	   568.100	   259.698	       6
       274	   203.293	   257.069	       6
       738	   252.326	   632.303	       6
       663	   743.826	   345.297	       6
       637	   195.429	   796.589	       6
       441	   581.359	   446.146	       6
       643	   970.020	   782.749	       6
       466	   846.829	   990.472	       6
       552	   239.848	   300.248	       6
        81	   493.770	   143.006	       6
       397	   619.956	   901.308	       6
       464	   828.981	   541.559	       6
       927	   156.791	   974.740	       6
       571	    18.576	   636.604	       6
       323	    70.022	   993.913	       6
       525	   486.345	   546.071	       6
       974	   606.329	   526.426	       6
       802	   568.851	   135.428	       6
       507	   317.362	   355.705	       6
        53	   988.616	    26.219	       6
       598	   579.745	   160.395	       6
        36	   380.141	   745.637	       6
       830	   550.948	    30.400	       6
       346	   745.334	   366.543	       6
       631	   669.233	   862.346	       6
       893	   264.920	   692.678	       6
       307	    66.335	   690.942	       6
       476	   370.084	   188.637	       6
        25	   629.718	   441.904	       6
        74	   210.174	   581.577	       6
       206	   752.756	   989.752	       6
        35	    66.536	   203.906	       6
       377	   260.315	   247.733	       6
       748	   804.755	   262.173	       6
       481	   193.434	   750.172	       6
       913	   639.461	   456.975	       6
       292	   524.670	    56.929	       6
       675	   924.808	   508.516	       6
       626	   263.297	   211.960	       6
        32	    65.961	   798.604	       6
       787	   735.066	   297.331	       6
       717	   772.178	    27.606	       6
       136	   907.816	   593.432	       6
       289	   931.972	   843.840	       6
       391	    13.952	   381.016	       6
       366	   234.362	   749.858	       6
       165	   616.778	   511.141	       6
       943	   949.016	   540.952	       6
       323	   950.176	   959.434	       6
       605	   556.653	   803.961	       6
       176	   915.606	    32.323	       6
       658	   641.566	   709.387	       6
       298	   390.008	   465.001	       6
       428	   485.991	   947.549	       6
       788	   604.310	   221.433	       6
       289	   549.548	   267.072	       6
       665	   926.181	    81.474	       6
       761	   918.733	   428.619	       6
        97	   394.876	   109.019	       6
       803	   963.263	   633.787	       6
       977	   173.956	   802.963	       6
       253	   126.330	   696.800	       6
       358	   135.079	   766.211	       6
       596	   505.662	   342.454	       6
       200	    21.525	   845.851	       6
       312	   947.970	   428.769	       6
       938	   827.115	   824.010	       6
       738	    15.019	   626.496	       6
       161	   176.196	   143.423	       6
       705	   332.064	    78.387	       6
       331	   130.997	    18.333	       6
       379	   809.491	    66.725	       6
       855	   344.737	   458.584	       6
       781	   940.107	   113.342	       6
       906	   582.014	    27.783	       6
       263	   878.832	   754.861	       6
       471	   844.734	   394.850	       6
       784	   905.392	   746.938	       6
       574	   459.880	   452.405	       6
       479	   546.347	   450.087	       6
       464	   798.604	   478.073	       6
       524	   285.719	   474.004	       6
       598	   490.254	   803.163	       6
       997	   599.110	   402.393	       6
       159	    15.533	   904.686	       6
       725	   593.481	    37.061	       6
       273	   433.676	   773.874	       6
        87	   807.361	   125.641	       6
       722	   315.245	   618.514	       6
        85	   892.889	    10.364	       6
       342	   577.857	   538.627	       6
        53	   184.010	     3.018	       6
       542	   787.929	   951.194	       6
       552	   612.031	   905.402	       6
       558	    53.909	   795.967	       6
       881	   420.194	   915.274	       6
       785	   679.069	   145.558	       6
       823	   918.602	   157.730	       6
       974	     0.402	   187.632	       6
       579	   976.759	   622.496	       6
       762	   376.580	   905.809	       6
       518	   973.784	   989.955	       6
       220	   604.716	   711.122	       6
       106	   828.846	   731.800	       6
       279	   574.712	   909.293	       6
        20	   628.076	   400.874	       6
       289	   285.576	   249.851	       6
       902	   586.833	   173.430	       6
       859	   750.022	   119.457	       6
       913	   858.314	   812.611	       6
       899	   755.082	   146.792	       6
       162	   698.057	   264.297	       6
       724	   864.479	   819.089	       6
       486	   322.681	   310.587	       6
       670	   670.789	   982.417	       6
       426	   450.874	   266.639	       6
       150	   382.103	   533.653	       6
       203	   410.811	   314.467	       6
